,ID,Country,Province/State,Study Pop Size (N),Positive/negative cases,Mean Age,% Male,% White or European,% African American,% Asian,% Hispanic or Latino,% Multiple ethnicities or other,Smoking history,Hypertension,Diabetes,Cardiovascular Disease (incl. CAD),Chronic obstructive lung (COPD),Cancer (Any),Liver Disease (any),Cerebrovascular Disease,Chronic kidney/renal disease,Other,Fever (temperature ≥37·3°C),Respiratory rate > 24 breaths per min,Cough,Shortness of Breath (dyspnoea),Headache,Sputum (/Expectoration),Myalgia (Muscle Pain),Fatigue,Upper air-way congestion,Diarrhoea,Nausea or Vomiting,Loss of Appetite/Anorexia,Sore Throat/Stuffy Nose,Chills,Chest Pain,Loss of smell/taste,Disease Severity Asymptomatic,Mortality,Mortality_bin
691,85,China,Wuhan,104,Positive only,43,0.47,0.0,0.0,1.0,0.0,0.0,0.04,0.14,0.12,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.76,0.14,0.0,0.38,0.19,0.32,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0
692,85,China,Wuhan,48,Positive only,40,0.46,0.0,0.0,1.0,0.0,0.0,0.02,0.13,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.19,0.0,0.29,0.27,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
693,85,China,Wuhan,56,Positive only,44,0.48,0.0,0.0,1.0,0.0,0.0,0.05,0.16,0.09,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.77,0.11,0.0,0.45,0.13,0.3,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0
694,86,Scotland,0.0,1,Positive only,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
695,87,UK,England,2,Positive only,37,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
696,87,UK,England,1,Positive only,50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
697,87,UK,England,1,Positive only,23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
698,91,China,Zhejiang,651,Positive only,45,0.51,0.0,0.0,1.0,0.0,0.0,0.06,0.15,0.07,0.01,0.0,0.01,0.04,0.0,0.01,0.01,0.84,0.0,0.67,0.04,0.0,0.35,0.0,0.18,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
699,91,China,Zhejiang,74,Positive only,46,0.5,0.0,0.0,1.0,0.0,0.0,0.04,0.16,0.09,0.01,0.0,0.0,0.11,0.0,0.0,0.0,0.85,0.0,0.72,0.11,0.0,0.39,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
700,91,China,Zhejiang,577,Positive only,45,0.51,0.0,0.0,1.0,0.0,0.0,0.07,0.15,0.07,0.01,0.0,0.01,0.03,0.0,0.01,0.01,0.84,0.0,0.66,0.03,0.0,0.34,0.0,0.17,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
701,92,China,Hunan,10,Positive only,50,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.6,0.6,0.3,0.4,0.0,0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0
702,93,China,Shenzhen,5,Positive only,59,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
703,93,China,Shenzhen,1,Positive only,75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
704,93,China,Shenzhen,1,Positive only,65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
705,93,China,Shenzhen,1,Positive only,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
706,93,China,Shenzhen,1,Positive only,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
707,93,China,Shenzhen,1,Positive only,65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
708,94,Netherlands,Nationwide,86,Positive only,16,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.76,0.38,0.57,0.0,0.64,0.0,0.0,0.19,0.17,0.17,0.4,0.0,0.0,0.0,0.0,0.0,0
709,94,Netherlands,Nationwide,32,Positive only,16,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.66,0.19,0.56,0.0,0.66,0.0,0.0,0.16,0.03,0.03,0.34,0.0,0.0,0.0,0.0,0.0,0
710,94,Netherlands,Nationwide,54,Positive only,16,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.82,0.43,0.57,0.0,0.82,0.0,0.0,0.2,0.26,0.26,0.5,0.0,0.0,0.0,0.0,0.0,0
711,98,China,Sichuan,81,Positive only,51,0.63,0.0,0.0,1.0,0.0,0.0,0.04,0.19,0.22,0.06,0.14,0.0,0.0,0.06,0.04,0.42,0.48,0.0,0.49,0.31,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0
712,98,China,Sichuan,53,Positive only,50,0.64,0.0,0.0,1.0,0.0,0.0,0.02,0.17,0.15,0.04,0.09,0.0,0.0,0.04,0.02,0.34,0.47,0.0,0.55,0.32,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
713,98,China,Sichuan,10,Positive only,73,0.4,0.0,0.0,1.0,0.0,0.0,0.1,0.4,0.3,0.3,0.3,0.0,0.0,0.3,0.2,0.9,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
714,98,China,Sichuan,18,Positive only,48,0.72,0.0,0.0,1.0,0.0,0.0,0.06,0.11,0.39,0.0,0.17,0.0,0.0,0.0,0.0,0.39,0.5,0.0,0.61,0.28,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
715,99,China,Shenzhen,391,Positive only,16,0.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.39,0.03,0.16,0.0,0.19,0.14,0.0,0.01,0.01,0.0,0.07,0.06,0.03,0.0,0.06,0.01,0
716,101,France,Marseille,80,Positive only,53,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.16,0.11,0.08,0.1,0.06,0.0,0.0,0.0,0.08,0.15,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.05,0.01,0
717,102,China,Wuhan,236,Positive only,52,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.28,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.53,0.0,0.57,0.06,0.0,0.1,0.02,0.28,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
718,102,China,Wuhan,116,Positive only,50,0.51,0.0,0.0,1.0,0.0,0.0,0.0,0.31,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.55,0.0,0.6,0.08,0.0,0.11,0.02,0.34,0.0,0.19,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0
719,102,China,Wuhan,120,Positive only,53,0.43,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.51,0.0,0.53,0.03,0.0,0.09,0.03,0.23,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0
720,104,China,Wuhan,52,Positive only,20,0.67,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.17,0.1,0.08,0.04,0.29,0.14,0.29,0.67,0.98,0.0,0.77,0.64,0.06,0.0,0.12,0.0,0.0,0.0,0.04,0.0,0.06,0.0,0.02,0.0,0.0,0.62,1
721,104,China,Wuhan,20,Positive only,17,0.7,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.05,0.3,0.0,0.15,0.45,1.0,0.0,0.75,0.6,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0
722,104,China,Wuhan,32,Positive only,22,0.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22,0.09,0.06,0.03,0.28,0.22,0.38,0.81,0.97,0.0,0.78,0.66,0.06,0.0,0.13,0.0,0.0,0.0,0.03,0.0,0.09,0.0,0.0,0.0,0.0,1.0,1
723,106,China,Wuhan,155,Positive only,54,0.56,0.0,0.0,1.0,0.0,0.0,0.04,0.24,0.1,0.1,0.03,0.05,0.05,0.05,0.04,0.0,0.81,0.0,0.63,0.32,0.1,0.0,0.61,0.73,0.0,0.05,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.14,1
724,107,China,Wuhan,83,Positive only,70,0.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.22,0.08,0.0,0.0,0.04,0.07,0.0,0.04,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.48,1
725,108,China,Wuhan,2,Positive only,60,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
726,108,China,Wuhan,1,Positive only,45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
727,108,China,Wuhan,1,Positive only,75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
728,110,China,Wuhan,323,Positive only,58,0.51,0.0,0.0,1.0,0.0,0.0,0.12,0.33,0.15,0.13,0.02,0.02,0.02,0.13,0.02,0.09,0.84,0.0,0.51,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.11,0
729,112,China,Wuhan,416,Positive only,60,0.49,0.0,0.0,1.0,0.0,0.0,0.0,0.31,0.14,0.11,0.03,0.02,0.01,0.05,0.03,0.05,0.8,0.0,0.35,0.28,0.02,0.06,0.05,0.13,0.0,0.04,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.14,1
730,112,China,Wuhan,82,Positive only,68,0.54,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.24,0.29,0.07,0.09,0.02,0.16,0.06,0.16,0.77,0.0,0.34,0.32,0.02,0.04,0.06,0.18,0.0,0.01,0.0,0.0,0.05,0.0,0.13,0.0,0.0,0.51,1
731,112,China,Wuhan,334,Positive only,57,0.48,0.0,0.0,1.0,0.0,0.0,0.0,0.23,0.02,0.06,0.02,0.01,0.01,0.03,0.03,0.03,0.81,0.0,0.35,0.27,0.02,0.06,0.04,0.12,0.0,0.05,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.05,0
732,114,China,Guangzhou,10,Positive only,8,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
733,114,China,Guangzhou,1,Positive only,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
734,114,China,Guangzhou,1,Positive only,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
735,114,China,Guangzhou,1,Positive only,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
736,114,China,Guangzhou,1,Positive only,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
737,114,China,Guangzhou,1,Positive only,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
738,114,China,Guangzhou,1,Positive only,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
739,114,China,Guangzhou,1,Positive only,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
740,114,China,Guangzhou,1,Positive only,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
741,114,China,Guangzhou,1,Positive only,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
742,114,China,Guangzhou,1,Positive only,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
743,115,China,Hainan,18,Positive only,68,0.67,0.0,0.0,1.0,0.0,0.0,0.44,0.28,0.17,0.11,0.0,0.0,0.06,0.0,0.0,0.0,0.78,0.0,0.33,0.11,0.0,0.33,0.0,0.11,0.0,0.0,0.17,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0
744,115,China,Hainan,38,Positive only,45,0.5,0.0,0.0,1.0,0.0,0.0,0.37,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.79,0.0,0.39,0.05,0.0,0.39,0.0,0.08,0.0,0.0,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0
745,117,China,Yichang,197,Positive only,56,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09,0.24,0.0,0.02,0.0,0.05,0.02,0.0,0.78,0.0,0.45,0.05,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.14,1
746,118,China,Wuhan,80,Positive only,18,0.43,0.0,0.0,1.0,0.0,0.0,0.1,0.18,0.14,0.08,0.0,0.09,0.01,0.0,0.0,0.0,0.58,0.0,0.66,0.0,0.0,0.19,0.15,0.45,0.0,0.19,0.09,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0
747,118,China,Wuhan,11,Positive only,10,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.18,0.0,0.82,0.0,0.0,0.09,0.0,0.09,0.0,0.36,0.18,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0
748,118,China,Wuhan,69,Positive only,19,0.48,0.0,0.0,1.0,0.0,0.0,0.12,0.2,0.16,0.09,0.0,0.06,0.01,0.0,0.0,0.0,0.64,0.0,0.64,0.0,0.0,0.2,0.17,0.51,0.0,0.16,0.07,0.0,0.06,0.19,0.0,0.0,0.0,0.0,0
749,119,China,Northeast Region,55,Positive only,47,0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.15,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.49,0.15,0.04,0.0,0.13,0.15,0.0,0.11,0.07,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0
750,119,China,Northeast Region,47,Positive only,46,0.51,0.0,0.0,1.0,0.0,0.0,0.0,0.17,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.11,0.04,0.0,0.11,0.17,0.0,0.09,0.04,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
751,119,China,Northeast Region,8,Positive only,46,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.38,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
752,120,USA,Washington,24,Positive only,64,0.63,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.58,0.0,0.04,0.0,0.0,0.0,0.21,0.21,0.5,0.83,0.88,0.88,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.5,1
753,121,China,Wuhan,206,Positive only,61,0.44,0.0,0.0,1.0,0.0,0.0,0.0,0.27,0.1,0.08,0.04,0.0,0.0,0.08,0.0,0.08,0.67,0.0,0.28,0.15,0.0,0.0,0.21,0.45,0.0,0.33,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0
754,121,China,Wuhan,48,Positive only,63,0.27,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.13,0.13,0.04,0.0,0.0,0.13,0.0,0.06,0.4,0.0,0.0,0.0,0.0,0.0,0.13,0.52,0.0,0.48,0.15,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0
755,121,China,Wuhan,89,Positive only,61,0.54,0.0,0.0,1.0,0.0,0.0,0.0,0.27,0.08,0.08,0.03,0.0,0.0,0.08,0.0,0.08,0.73,0.0,0.3,0.1,0.0,0.0,0.14,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
756,121,China,Wuhan,69,Positive only,56,0.43,0.0,0.0,1.0,0.0,0.0,0.0,0.29,0.12,0.06,0.04,0.0,0.0,0.06,0.0,0.09,0.78,0.0,0.39,0.3,0.0,0.0,0.38,0.6,0.0,0.64,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0
757,123,China,Wuhan,67,Positive only,22,0.61,0.0,0.0,1.0,0.0,0.0,0.13,0.54,0.19,0.12,0.05,1.0,0.06,0.08,0.03,0.0,0.79,0.0,0.75,0.66,0.0,0.45,0.09,0.45,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1
758,123,China,Wuhan,35,Positive only,21,0.51,0.0,0.0,1.0,0.0,0.0,0.11,0.37,0.11,0.03,0.0,1.0,0.09,0.06,0.0,0.0,0.84,0.0,0.77,0.57,0.0,0.57,0.14,0.43,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
759,123,China,Wuhan,32,Positive only,23,0.72,0.0,0.0,1.0,0.0,0.0,0.16,0.72,0.28,0.22,0.09,1.0,0.03,0.09,0.06,0.0,0.87,0.0,0.72,0.75,0.0,0.31,0.03,0.47,0.0,0.22,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1
760,123,China,Wuhan,49,Positive only,22,0.55,0.0,0.0,1.0,0.0,0.0,0.12,0.49,0.16,0.04,0.0,1.0,0.06,0.04,0.02,0.0,0.78,0.0,0.76,0.61,0.0,0.47,0.1,0.39,0.0,0.18,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
761,123,China,Wuhan,18,Positive only,23,0.78,0.0,0.0,1.0,0.0,0.0,0.17,0.67,0.28,0.33,0.17,1.0,0.06,0.17,0.06,0.0,0.83,0.0,0.72,0.78,0.0,0.39,0.06,0.56,0.0,0.11,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
762,124,China,Wuhan,12,Positive only,22,0.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1
763,125,China,Zhejiang,36,Positive only,8,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.19,0.03,0.08,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0
764,125,China,Zhejiang,17,Positive only,8,0.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.18,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0
765,125,China,Zhejiang,19,Positive only,9,0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.21,0.05,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0
766,125,China,Zhejiang,10,Positive only,0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
767,125,China,Zhejiang,26,Positive only,0,0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
768,131,China,Wuhan,339,Positive only,70,0.49,0.0,0.0,1.0,0.0,0.0,0.0,0.41,0.16,0.16,0.06,0.04,0.01,0.06,0.04,0.02,0.92,0.0,0.53,0.41,0.04,0.28,0.05,0.4,0.0,0.13,0.04,0.28,0.0,0.0,0.26,0.0,0.0,0.19,1
769,131,China,Wuhan,274,Positive only,69,0.46,0.0,0.0,1.0,0.0,0.0,0.0,0.39,0.16,0.12,0.04,0.04,0.0,0.04,0.03,0.02,0.93,0.0,0.55,0.37,0.04,0.28,0.06,0.4,0.0,0.13,0.04,0.29,0.0,0.0,0.27,0.0,0.0,0.0,0
770,131,China,Wuhan,65,Positive only,76,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.17,0.33,0.17,0.05,0.02,0.16,0.06,0.02,0.88,0.0,0.47,0.59,0.0,0.27,0.02,0.41,0.0,0.13,0.02,0.23,0.0,0.0,0.23,0.0,0.0,1.0,1
771,132,China,Wuhan,75,Positive only,60,0.49,0.0,0.0,1.0,0.0,0.0,0.0,0.44,0.07,0.09,0.0,0.0,0.11,0.0,0.0,0.04,0.74,0.0,0.65,0.07,0.09,0.0,0.03,0.43,0.0,0.07,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0
772,136,Korea,0.0,1,Positive only,54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
773,139,France,Paris,11,Positive only,59,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.09,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0
774,140,Germany,Nationwide,73522,Positive only,16,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.01,0
775,142,China,Changsha,161,Positive only,45,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.04,0.03,0.04,0.0,0.03,0.03,0.0,0.0,0.76,0.0,0.63,0.14,0.08,0.0,0.0,0.4,0.0,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
